1.243310580510390340e+00,1.006772469279700211e+00,4.272586107254028320e-02,9.278429608396331074e-02
1.245677838717241803e+00,1.002495668363473147e+00,4.130353778600692749e-02,8.854120296671058599e-02
1.245959620872908458e+00,1.004523235242839707e+00,4.550174623727798462e-02,1.080239990641411463e-01
1.245593485085160435e+00,1.006868627773971347e+00,3.929876536130905151e-02,8.719121865149234707e-02
1.241069962853113440e+00,1.013392916802853483e+00,4.863061755895614624e-02,7.702681519656018327e-02
1.222770330984679799e+00,1.043264325989469388e+00,5.428585410118103027e-02,8.024729017339890524e-02
1.226804030757593811e+00,9.911283007067800410e-01,5.179666727781295776e-02,9.957695699120407140e-02
1.218248794325139661e+00,9.386724681262985648e-01,5.188598483800888062e-02,2.146414885030579756e-01
1.204124061219650432e+00,8.786963877762323794e-01,4.429330676794052124e-02,2.843296711964227175e-01
1.183612736185486458e+00,7.918590462765014992e-01,3.959474712610244751e-02,2.566939596109151789e-01
1.160192176214336790e+00,7.414382762233929780e-01,4.397597908973693848e-02,3.033759408046900474e-01
1.124156181352299333e+00,6.878252276538573406e-01,5.356035381555557251e-02,3.920365707590186544e-01
1.105936219710695001e+00,6.194269739602317193e-01,4.675722867250442505e-02,4.316783242881854776e-01
1.090616424072086810e+00,5.725191345427357303e-01,4.037930071353912354e-02,4.138779175021670698e-01
1.064392387763572811e+00,5.229597122012074051e-01,4.566740244626998901e-02,4.182405791758911362e-01
1.044063476523755307e+00,4.534966051309232138e-01,5.046725273132324219e-02,3.948949524601705341e-01
1.041067675986374397e+00,3.887626393365328226e-01,5.220449715852737427e-02,3.099028356547199325e-01
1.039231835271209547e+00,3.201001521729584520e-01,4.793218523263931274e-02,2.946674080199998547e-01
1.027931085882251461e+00,2.595861765482894157e-01,4.931880533695220947e-02,3.324427813351432670e-01
1.022328816605853286e+00,2.093903122969664743e-01,4.933986812829971313e-02,3.049341877701293724e-01
1.006467438600141096e+00,1.332608542345652680e-01,4.375013709068298340e-02,2.548015087461567574e-01
1.000988381570327101e+00,7.110180793085486839e-02,3.973577171564102173e-02,2.235227011426929589e-01
9.988978834764337122e-01,9.345547212537098219e-03,4.158765077590942383e-02,2.300781885098800716e-01
9.897938144545395112e-01,-4.838466348858545124e-02,3.660524636507034302e-02,2.054831616452172105e-01
9.877109506794263805e-01,-1.178468360789467345e-01,3.486621379852294922e-02,1.510586684994814910e-01
9.778574509554093241e-01,-1.785945742342277542e-01,2.971261739730834961e-02,1.468847729365643506e-01
9.684413077959965754e-01,-2.418351970030212239e-01,3.463651984930038452e-02,1.639595749510529832e-01
9.676575174860069239e-01,-2.977093793608801553e-01,4.006729274988174438e-02,1.623228507142591703e-01
9.699769477618780389e-01,-3.545093963723304764e-01,3.724037855863571167e-02,1.681950820163938543e-01
9.687928063726037875e-01,-4.215252418292150804e-01,2.308449894189834595e-02,1.496336489227456101e-01
9.496370365066706398e-01,-4.976684695429555161e-01,3.016560524702072144e-02,2.066801453801276056e-01
9.633935182009271125e-01,-5.535720513832382839e-01,3.609734028577804565e-02,1.372131548928113010e-01
9.547952269557661298e-01,-6.290924904078127877e-01,2.919121831655502319e-02,1.868542402688936066e-01
9.557157037981423020e-01,-6.813852523889313284e-01,2.883282303810119629e-02,3.123927998425275049e-02
9.650644045826131112e-01,-7.539998178314052391e-01,3.347393870353698730e-02,-1.011144272111867415e-01
9.710652838935450726e-01,-8.196697771595176096e-01,3.548851609230041504e-02,-4.000644537205119700e-02
9.751488909637926472e-01,-8.543510074529053755e-01,3.838648647069931030e-02,1.049882672177401138e-02
9.773991544972261414e-01,-8.424538971598514170e-01,3.634945303201675415e-02,-4.481196393949043316e-02
9.725174958459514851e-01,-8.154284701678936598e-01,3.351736813783645630e-02,-4.906529243053370237e-02
9.711737198803772619e-01,-8.102750442901540673e-01,3.700280189514160156e-02,-9.868245513621171083e-02
9.673326524383963898e-01,-7.679165306783807265e-01,3.856951743364334106e-02,-8.986070459757787565e-02
9.696896644488991468e-01,-6.975726752821457266e-01,2.423508465290069580e-02,-1.659034138089434396e-01
9.705018973207302224e-01,-6.488815128461249415e-01,3.463858366012573242e-02,-1.747287410040693212e-01
9.714944154311319080e-01,-5.932337297873692128e-01,2.927005290985107422e-02,-1.576414129145853327e-01
9.742624929519569932e-01,-5.332591737782903518e-01,2.647050470113754272e-02,-1.824384569761554054e-01
9.649133429675988971e-01,-4.752910461736475356e-01,2.423276752233505249e-02,-2.458928872047128067e-01
9.576759797376555028e-01,-4.235873337317498377e-01,1.764509081840515137e-02,-3.472634993955110994e-01
9.398270107214623525e-01,-3.555217696188757714e-01,1.886303722858428955e-02,-3.986874769620368797e-01
9.227372945485239342e-01,-3.032988565038381990e-01,2.337556332349777222e-02,-5.043130886307057859e-01
8.820276355671184954e-01,-2.272887590485638820e-01,2.880397439002990723e-02,-6.084467647851306005e-01
8.686103195382053332e-01,-1.951431532918753431e-01,1.697943359613418579e-02,-6.344487540640811885e-01
8.148007672780440691e-01,-1.619385415902930281e-01,4.128719866275787354e-02,-5.817542687085049957e-01
8.288934763621029767e-01,-1.773863660214582694e-01,2.747130393981933594e-02,-5.473203304415300563e-01
7.865163959516008330e-01,-1.151415113828848924e-01,2.807452529668807983e-02,-6.096919571062471288e-01
7.659451603793920871e-01,-9.644105819713277850e-02,2.827221155166625977e-02,-5.591893250985598973e-01
7.509443955346265520e-01,-5.999208514164029726e-02,2.247375994920730591e-02,-2.561471668772763999e-01
